"annee","nom_com","code_commune","nom_departement","code_departement","nom_region","code_region","domaine_de_tension","prod_photovoltaïque_enedis_(mwh)","prod_eolien_enedis_(mwh)","prod_hydraulique_enedis_(mwh)","prod_bio_energie_enedis_(mwh)","prod_cogeneration_enedis_(mwh)","prod_autres_filieres_enedis_(mwh)","nom_commune"
"2016","Montpellier","34172","Hérault","34","Occitanie","76","HTA",3292.201,NA,NA,18844.017,44385.852,NA,"Montpellier (34)"
"2016","Montpellier","34172","Hérault","34","Occitanie","76","BT > 36 kVA",4735.83919116881,NA,NA,NA,NA,NA,"Montpellier (34)"
"2020","Montpellier","34172","Hérault","34","Occitanie","76","BT > 36 kVA",5699.88033333333,NA,NA,NA,NA,NA,"Montpellier (34)"
"2020","Montpellier","34172","Hérault","34","Occitanie","76","HTA",5336.042,NA,NA,19718.2336666667,46257.3698333333,NA,"Montpellier (34)"
"2013","Montreuil","93048","Seine-Saint-Denis","93","Île-De-France","11","BT <= 36 kVA",148.646931360302,NA,NA,NA,NA,NA,"Montreuil (93)"
"2013","Montreuil","93048","Seine-Saint-Denis","93","Île-De-France","11","BT > 36 kVA",50.3402241356573,NA,NA,NA,NA,NA,"Montreuil (93)"
"2014","Montreuil","93048","Seine-Saint-Denis","93","Île-De-France","11","BT <= 36 kVA",124.511672248652,NA,NA,NA,NA,NA,"Montreuil (93)"
"2012","Montreuil","93048","Seine-Saint-Denis","93","Île-De-France","11","BT > 36 kVA",51.3554151069634,NA,NA,NA,NA,NA,"Montreuil (93)"
"2011","Montreuil","93048","Seine-Saint-Denis","93","Île-De-France","11","BT <= 36 kVA",106.296304081415,NA,NA,NA,NA,NA,"Montreuil (93)"
"2016","Montreuil","93048","Seine-Saint-Denis","93","Île-De-France","11","BT <= 36 kVA",180.879092769483,NA,NA,NA,NA,NA,"Montreuil (93)"
"2017","Montreuil","93048","Seine-Saint-Denis","93","Île-De-France","11","BT <= 36 kVA",285.418,NA,NA,NA,NA,NA,"Montreuil (93)"
"2012","Montreuil","93048","Seine-Saint-Denis","93","Île-De-France","11","BT <= 36 kVA",135.334909861848,NA,NA,NA,NA,NA,"Montreuil (93)"
"2015","Montreuil","93048","Seine-Saint-Denis","93","Île-De-France","11","BT <= 36 kVA",277.042634283442,NA,NA,NA,NA,NA,"Montreuil (93)"
"2014","Montreuil","93048","Seine-Saint-Denis","93","Île-De-France","11","BT > 36 kVA",53.2742373483174,NA,NA,NA,NA,NA,"Montreuil (93)"
"2017","Montreuil","93048","Seine-Saint-Denis","93","Île-De-France","11","BT > 36 kVA",78.67,NA,NA,NA,30.058,NA,"Montreuil (93)"
"2016","Montreuil","93048","Seine-Saint-Denis","93","Île-De-France","11","BT > 36 kVA",85.0298957676723,NA,NA,NA,9.14940483452581,NA,"Montreuil (93)"
"2015","Montreuil","93048","Seine-Saint-Denis","93","Île-De-France","11","BT > 36 kVA",88.0325690830444,NA,NA,NA,0.065,NA,"Montreuil (93)"
"2019","Montreuil","93048","Seine-Saint-Denis","93","Île-De-France","11","BT <= 36 kVA",249.830925292559,NA,NA,NA,NA,NA,"Montreuil (93)"
"2018","Montreuil","93048","Seine-Saint-Denis","93","Île-De-France","11","BT <= 36 kVA",273.499279081021,NA,NA,NA,NA,NA,"Montreuil (93)"
"2018","Montreuil","93048","Seine-Saint-Denis","93","Île-De-France","11","BT > 36 kVA",37.8406473765678,NA,NA,NA,0.747939867232254,NA,"Montreuil (93)"
"2019","Montreuil","93048","Seine-Saint-Denis","93","Île-De-France","11","BT > 36 kVA",49.544,NA,NA,NA,40.347,NA,"Montreuil (93)"
"2020","Montreuil","93048","Seine-Saint-Denis","93","Île-De-France","11","BT <= 36 kVA",297.259410413321,NA,NA,NA,NA,NA,"Montreuil (93)"
"2020","Montreuil","93048","Seine-Saint-Denis","93","Île-De-France","11","BT > 36 kVA",68.904,NA,NA,NA,NA,92.099,"Montreuil (93)"
"2014","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","BT > 36 kVA",639.61161867024,NA,NA,NA,NA,NA,"Mulhouse (68)"
"2014","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","HTA",1264.65,NA,NA,NA,16.121,NA,"Mulhouse (68)"
"2013","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","BT > 36 kVA",525.596458536372,NA,NA,NA,NA,NA,"Mulhouse (68)"
"2012","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","HTA",733.946,NA,NA,NA,980.727,NA,"Mulhouse (68)"
"2011","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","BT > 36 kVA",407.868921601409,NA,NA,NA,NA,NA,"Mulhouse (68)"
"2011","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","HTA",NA,NA,NA,NA,10033.476,NA,"Mulhouse (68)"
"2011","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","BT <= 36 kVA",102.667792685488,NA,NA,NA,NA,NA,"Mulhouse (68)"
"2017","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","BT > 36 kVA",694.401,NA,NA,NA,NA,NA,"Mulhouse (68)"
"2017","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","HTA",1247.257,NA,NA,NA,927.982,NA,"Mulhouse (68)"
"2013","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","HTA",1158.411,NA,NA,NA,15.978,NA,"Mulhouse (68)"
"2013","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","BT <= 36 kVA",205.399149590287,NA,NA,NA,NA,NA,"Mulhouse (68)"
"2012","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","BT <= 36 kVA",165.653437841305,NA,NA,NA,NA,NA,"Mulhouse (68)"
"2012","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","BT > 36 kVA",579.398992684837,NA,NA,NA,NA,NA,"Mulhouse (68)"
"2015","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","BT <= 36 kVA",309.179399400902,NA,NA,NA,NA,NA,"Mulhouse (68)"
"2018","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","BT > 36 kVA",734.125773908191,NA,NA,NA,NA,NA,"Mulhouse (68)"
"2014","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","BT <= 36 kVA",290.80089259185,NA,NA,NA,NA,NA,"Mulhouse (68)"
"2018","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","BT <= 36 kVA",282.107572319212,NA,NA,NA,NA,NA,"Mulhouse (68)"
"2016","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","HTA",1168.734,NA,NA,NA,804.118,NA,"Mulhouse (68)"
"2017","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","BT <= 36 kVA",301.687,NA,NA,NA,NA,NA,"Mulhouse (68)"
"2015","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","BT > 36 kVA",688.669561173506,NA,NA,NA,NA,NA,"Mulhouse (68)"
"2015","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","HTA",1293.989,NA,NA,NA,14.895,NA,"Mulhouse (68)"
"2018","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","HTA",1254.4985,NA,NA,NA,435.440333333333,NA,"Mulhouse (68)"
"2019","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","BT <= 36 kVA",360.838746388068,NA,NA,NA,NA,NA,"Mulhouse (68)"
"2019","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","BT > 36 kVA",733.764166666667,NA,NA,NA,NA,NA,"Mulhouse (68)"
"2019","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","HTA",1246.06116666667,NA,NA,NA,787.2225,NA,"Mulhouse (68)"
"2016","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","BT <= 36 kVA",264.655902899732,NA,NA,NA,NA,NA,"Mulhouse (68)"
"2016","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","BT > 36 kVA",607.519305710171,NA,NA,NA,NA,NA,"Mulhouse (68)"
"2020","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","BT > 36 kVA",436.106,NA,NA,NA,NA,NA,"Mulhouse (68)"
"2020","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","BT <= 36 kVA",449.742582854232,NA,NA,NA,NA,NA,"Mulhouse (68)"
"2020","Mulhouse","68224","Haut-Rhin","68","Grand-Est","44","HTA",1570.379,NA,NA,NA,2263.019,NA,"Mulhouse (68)"
"2014","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","BT > 36 kVA",5.87814516711907,NA,NA,NA,NA,NA,"Nancy (54)"
"2015","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","HTA",NA,NA,2668.029,NA,11570.867,NA,"Nancy (54)"
"2015","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","BT > 36 kVA",152.792213806844,NA,NA,NA,NA,NA,"Nancy (54)"
"2013","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","BT <= 36 kVA",117.523922574403,NA,NA,NA,NA,NA,"Nancy (54)"
"2011","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","HTA",NA,NA,4307.448,NA,4739.527,NA,"Nancy (54)"
"2011","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","BT <= 36 kVA",55.2171666363869,NA,NA,NA,NA,NA,"Nancy (54)"
"2013","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","HTA",NA,NA,9088.037,NA,20948.65,NA,"Nancy (54)"
"2017","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","BT > 36 kVA",153.208,NA,NA,NA,NA,NA,"Nancy (54)"
"2017","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","BT <= 36 kVA",215.467,NA,NA,NA,NA,NA,"Nancy (54)"
"2017","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","HTA",NA,NA,5116.356,NA,20034.208,NA,"Nancy (54)"
"2012","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","HTA",NA,NA,6677.314,NA,19388.333,NA,"Nancy (54)"
"2012","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","BT <= 36 kVA",107.717684098288,NA,NA,NA,NA,NA,"Nancy (54)"
"2014","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","HTA",NA,NA,6823.389,NA,3225.849,NA,"Nancy (54)"
"2014","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","BT <= 36 kVA",181.99754653423,NA,NA,NA,NA,NA,"Nancy (54)"
"2015","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","BT <= 36 kVA",213.430299659439,NA,NA,NA,NA,NA,"Nancy (54)"
"2018","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","BT > 36 kVA",129.31529140095,NA,NA,NA,NA,NA,"Nancy (54)"
"2018","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","BT <= 36 kVA",221.586946751983,NA,NA,NA,NA,NA,"Nancy (54)"
"2016","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","BT > 36 kVA",120.923524373856,NA,NA,NA,NA,NA,"Nancy (54)"
"2016","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","HTA",NA,NA,7090.222,NA,19340.451,NA,"Nancy (54)"
"2016","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","BT <= 36 kVA",186.38578126284,NA,NA,NA,NA,NA,"Nancy (54)"
"2018","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","HTA",NA,NA,5146.50766666667,NA,21302.4341666667,NA,"Nancy (54)"
"2019","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","HTA",NA,NA,5546.06233333333,NA,30169.4816666667,NA,"Nancy (54)"
"2019","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","BT > 36 kVA",129.826,NA,NA,NA,NA,NA,"Nancy (54)"
"2019","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","BT <= 36 kVA",245.919820261509,NA,NA,NA,NA,NA,"Nancy (54)"
"2020","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","BT <= 36 kVA",219.206009648724,NA,NA,NA,NA,NA,"Nancy (54)"
"2020","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","BT > 36 kVA",128.612,NA,NA,NA,NA,NA,"Nancy (54)"
"2020","Nancy","54395","Meurthe-Et-Moselle","54","Grand-Est","44","HTA",NA,NA,4616.75475,NA,30788.9515,NA,"Nancy (54)"
"2015","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","BT <= 36 kVA",1379.506238371,NA,NA,NA,NA,NA,"Nantes (44)"
"2015","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","HTA",632.896,NA,NA,5091.869,26052.738,NA,"Nantes (44)"
"2015","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","BT > 36 kVA",831.299396786093,NA,NA,NA,NA,NA,"Nantes (44)"
"2013","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","HTA",44.4827867191896,NA,NA,NA,27414.9821924895,NA,"Nantes (44)"
"2013","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","BT > 36 kVA",712.395761349777,NA,NA,NA,NA,NA,"Nantes (44)"
"2014","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","HTA",637.247,NA,NA,NA,23625.036,NA,"Nantes (44)"
"2014","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","BT <= 36 kVA",1288.79067010298,NA,NA,NA,NA,NA,"Nantes (44)"
"2014","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","BT > 36 kVA",839.983399685952,NA,NA,NA,NA,NA,"Nantes (44)"
"2011","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","HTA",NA,NA,NA,NA,62920.16488,NA,"Nantes (44)"
"2011","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","BT > 36 kVA",345.890247952835,NA,NA,NA,NA,NA,"Nantes (44)"
"2011","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","BT <= 36 kVA",840.423128130737,NA,NA,NA,NA,NA,"Nantes (44)"
"2012","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","BT > 36 kVA",619.683957553934,NA,NA,NA,NA,NA,"Nantes (44)"
"2012","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","HTA",NA,NA,NA,NA,55056.961,NA,"Nantes (44)"
"2012","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","BT <= 36 kVA",946.822060461469,NA,NA,NA,NA,NA,"Nantes (44)"
"2013","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","BT <= 36 kVA",1048.96906301454,NA,NA,NA,NA,NA,"Nantes (44)"
"2017","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","BT > 36 kVA",1014.681,NA,NA,NA,NA,NA,"Nantes (44)"
"2017","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","BT <= 36 kVA",1538.709,NA,NA,NA,NA,NA,"Nantes (44)"
"2018","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","BT > 36 kVA",1060.94169975021,NA,NA,NA,NA,NA,"Nantes (44)"
"2016","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","BT <= 36 kVA",1621.48653081821,NA,NA,NA,NA,NA,"Nantes (44)"
"2017","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","HTA",637.01,NA,NA,177.757,15949.399,NA,"Nantes (44)"
"2018","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","BT <= 36 kVA",1652.91408291589,NA,NA,NA,NA,NA,"Nantes (44)"
"2018","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","HTA",627.816166666667,NA,NA,1346.738,27364.2878333333,NA,"Nantes (44)"
"2019","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","BT <= 36 kVA",1661.88888423532,NA,NA,NA,NA,NA,"Nantes (44)"
"2019","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","HTA",632.599,NA,NA,1697.54583333333,44708.6285,NA,"Nantes (44)"
"2019","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","BT > 36 kVA",1067.322,NA,NA,NA,NA,NA,"Nantes (44)"
"2020","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","HTA",665.6875,NA,NA,1748.041,45080.0256666667,NA,"Nantes (44)"
"2016","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","HTA",606.321,NA,NA,165.794,24341.156,NA,"Nantes (44)"
"2016","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","BT > 36 kVA",1041.79481550181,NA,NA,NA,NA,NA,"Nantes (44)"
"2020","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","BT > 36 kVA",1027.8035,NA,NA,NA,NA,NA,"Nantes (44)"
"2020","Nantes","44109","Loire-Atlantique","44","Pays De La Loire","52","BT <= 36 kVA",1712.23510632868,NA,NA,NA,NA,NA,"Nantes (44)"
"2015","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","BT > 36 kVA",1879.840789397,NA,1370.365,NA,NA,NA,"Nice (6)"
"2014","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","BT <= 36 kVA",949.43089565637,NA,NA,NA,NA,NA,"Nice (6)"
"2014","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","HTA",3174.516,NA,38733.284,35948.204,4148.334,NA,"Nice (6)"
"2013","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","HTA",2076.65161093058,NA,24501.9184640406,23302.529,4072.516,NA,"Nice (6)"
"2013","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","BT <= 36 kVA",816.726108788748,NA,NA,NA,NA,NA,"Nice (6)"
"2011","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","HTA",NA,NA,38799.5085410012,16888.618,3147.394,NA,"Nice (6)"
"2011","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","BT > 36 kVA",674.456401173216,NA,2514.616,NA,NA,NA,"Nice (6)"
"2012","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","HTA",1577.07958,NA,28209.1355913173,20972.512,1463.556,NA,"Nice (6)"
"2012","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","BT <= 36 kVA",738.00340474333,NA,NA,NA,NA,NA,"Nice (6)"
"2012","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","BT > 36 kVA",1414.14700592133,NA,2578.19,NA,NA,NA,"Nice (6)"
"2011","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","BT <= 36 kVA",628.37413942486,NA,NA,NA,NA,NA,"Nice (6)"
"2013","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","BT > 36 kVA",1550.09283058784,NA,2306.534,NA,NA,NA,"Nice (6)"
"2017","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","BT > 36 kVA",2442.732,NA,669.242,NA,NA,NA,"Nice (6)"
"2017","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","BT <= 36 kVA",960.736,NA,NA,NA,NA,NA,"Nice (6)"
"2018","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","HTA",3534.44216666667,NA,35930.1741666667,22743.3091666667,3816.37916666667,NA,"Nice (6)"
"2014","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","BT > 36 kVA",1646.19267958858,NA,1344.541,NA,NA,NA,"Nice (6)"
"2016","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","HTA",3192.368,NA,30921.678,18420.647,3775.861,NA,"Nice (6)"
"2016","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","BT <= 36 kVA",934.960839436979,NA,NA,NA,NA,NA,"Nice (6)"
"2015","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","BT <= 36 kVA",942.643176636585,NA,NA,NA,NA,NA,"Nice (6)"
"2015","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","HTA",3192.25,NA,35019.254,11987.366,3902.28,NA,"Nice (6)"
"2018","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","BT > 36 kVA",2257.22967119789,NA,1005.77683333333,NA,NA,NA,"Nice (6)"
"2017","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","HTA",3511.23,NA,29526.037,21241.142,3464.987,NA,"Nice (6)"
"2018","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","BT <= 36 kVA",924.17849234293,NA,NA,NA,NA,NA,"Nice (6)"
"2019","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","HTA",3741.8075,NA,31980.077,20969.994,3295.78966666667,NA,"Nice (6)"
"2019","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","BT > 36 kVA",2418.59083333333,NA,1757.1305,NA,NA,NA,"Nice (6)"
"2019","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","BT <= 36 kVA",998.175127861845,NA,NA,NA,NA,NA,"Nice (6)"
"2016","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","BT > 36 kVA",2095.6318331661,NA,1715.029,NA,NA,NA,"Nice (6)"
"2020","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","HTA",3680.412,NA,28763.1516666667,20868.623,3689.8605,NA,"Nice (6)"
"2020","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","BT > 36 kVA",2335.92833333333,NA,NA,NA,NA,NA,"Nice (6)"
"2020","Nice","6088","Alpes-Maritimes","6","Provence-Alpes-Côte D'azur","93","BT <= 36 kVA",1044.17443519052,NA,NA,NA,NA,NA,"Nice (6)"
"2014","Nîmes","30189","Gard","30","Occitanie","76","HTA",3717.002,NA,NA,54851.407,NA,NA,"Nîmes (30)"
"2014","Nîmes","30189","Gard","30","Occitanie","76","BT > 36 kVA",6082.36386936951,NA,NA,NA,NA,NA,"Nîmes (30)"
"2012","Nîmes","30189","Gard","30","Occitanie","76","BT <= 36 kVA",2039.46999905341,NA,NA,NA,NA,NA,"Nîmes (30)"
"2012","Nîmes","30189","Gard","30","Occitanie","76","BT > 36 kVA",5162.12866112347,NA,NA,NA,NA,NA,"Nîmes (30)"
"2013","Nîmes","30189","Gard","30","Occitanie","76","BT <= 36 kVA",2222.13961188579,NA,NA,NA,NA,NA,"Nîmes (30)"
"2013","Nîmes","30189","Gard","30","Occitanie","76","HTA",3720.38,NA,NA,55269.431,19740.489,NA,"Nîmes (30)"
"2012","Nîmes","30189","Gard","30","Occitanie","76","HTA",4023.648,NA,NA,56750.211,27642.578,NA,"Nîmes (30)"
"2017","Nîmes","30189","Gard","30","Occitanie","76","BT <= 36 kVA",3145.928,NA,NA,NA,NA,NA,"Nîmes (30)"
"2017","Nîmes","30189","Gard","30","Occitanie","76","HTA",8554.608,NA,NA,42358.432,11377.068,NA,"Nîmes (30)"
"2011","Nîmes","30189","Gard","30","Occitanie","76","BT <= 36 kVA",1701.11224457877,NA,NA,NA,NA,NA,"Nîmes (30)"
"2011","Nîmes","30189","Gard","30","Occitanie","76","BT > 36 kVA",2208.80316506586,NA,NA,NA,NA,NA,"Nîmes (30)"
"2011","Nîmes","30189","Gard","30","Occitanie","76","HTA",1277.07101704799,NA,NA,53666.374,33419.191,NA,"Nîmes (30)"
"2018","Nîmes","30189","Gard","30","Occitanie","76","BT <= 36 kVA",3236.92608309825,NA,NA,NA,NA,NA,"Nîmes (30)"
"2015","Nîmes","30189","Gard","30","Occitanie","76","BT > 36 kVA",6876.638617809,NA,NA,NA,NA,NA,"Nîmes (30)"
"2015","Nîmes","30189","Gard","30","Occitanie","76","HTA",3905.768,NA,NA,43217.946,NA,NA,"Nîmes (30)"
"2015","Nîmes","30189","Gard","30","Occitanie","76","BT <= 36 kVA",2748.32077829955,NA,NA,NA,NA,NA,"Nîmes (30)"
"2016","Nîmes","30189","Gard","30","Occitanie","76","HTA",6062.672,NA,NA,40910.243,NA,NA,"Nîmes (30)"
"2016","Nîmes","30189","Gard","30","Occitanie","76","BT <= 36 kVA",2888.96072507763,NA,NA,NA,NA,NA,"Nîmes (30)"
"2014","Nîmes","30189","Gard","30","Occitanie","76","BT <= 36 kVA",2487.4913742685,NA,NA,NA,NA,NA,"Nîmes (30)"
"2013","Nîmes","30189","Gard","30","Occitanie","76","BT > 36 kVA",5939.29856745488,NA,NA,NA,NA,NA,"Nîmes (30)"
"2017","Nîmes","30189","Gard","30","Occitanie","76","BT > 36 kVA",7898.983,NA,NA,NA,NA,NA,"Nîmes (30)"
"2019","Nîmes","30189","Gard","30","Occitanie","76","BT > 36 kVA",7731.17297786527,NA,NA,NA,NA,NA,"Nîmes (30)"
"2018","Nîmes","30189","Gard","30","Occitanie","76","BT > 36 kVA",7381.37832678762,NA,NA,NA,NA,NA,"Nîmes (30)"
"2018","Nîmes","30189","Gard","30","Occitanie","76","HTA",7765.94632954775,NA,NA,39626.1776666667,14337.523,NA,"Nîmes (30)"
"2019","Nîmes","30189","Gard","30","Occitanie","76","BT <= 36 kVA",3383.28397840764,NA,NA,NA,NA,NA,"Nîmes (30)"
"2019","Nîmes","30189","Gard","30","Occitanie","76","HTA",15652.6768333333,NA,NA,34600.4535,15069.2441666667,NA,"Nîmes (30)"
"2016","Nîmes","30189","Gard","30","Occitanie","76","BT > 36 kVA",7366.88001747547,NA,NA,NA,NA,NA,"Nîmes (30)"
"2020","Nîmes","30189","Gard","30","Occitanie","76","BT <= 36 kVA",3345.68712873721,NA,NA,NA,NA,NA,"Nîmes (30)"
"2020","Nîmes","30189","Gard","30","Occitanie","76","HTA",18669.8841665,NA,NA,37660.1208333333,14948.755,NA,"Nîmes (30)"
"2020","Nîmes","30189","Gard","30","Occitanie","76","BT > 36 kVA",8160.37516666667,NA,NA,NA,NA,NA,"Nîmes (30)"
"2013","Orléans","45234","Loiret","45","Centre-Val De Loire","24","HTA",NA,NA,NA,37496.989326571,52066.964,NA,"Orléans (45)"
"2014","Orléans","45234","Loiret","45","Centre-Val De Loire","24","HTA",NA,NA,NA,50082.3629927711,34148.222,NA,"Orléans (45)"
"2014","Orléans","45234","Loiret","45","Centre-Val De Loire","24","BT <= 36 kVA",252.341703192271,NA,NA,NA,NA,NA,"Orléans (45)"
"2012","Orléans","45234","Loiret","45","Centre-Val De Loire","24","HTA",NA,NA,NA,NA,69736.271,NA,"Orléans (45)"
"2012","Orléans","45234","Loiret","45","Centre-Val De Loire","24","BT <= 36 kVA",219.608241637378,NA,NA,NA,NA,NA,"Orléans (45)"
"2011","Orléans","45234","Loiret","45","Centre-Val De Loire","24","HTA",NA,NA,NA,NA,78556.866,NA,"Orléans (45)"
"2011","Orléans","45234","Loiret","45","Centre-Val De Loire","24","BT <= 36 kVA",211.574539480971,NA,NA,NA,NA,NA,"Orléans (45)"
"2013","Orléans","45234","Loiret","45","Centre-Val De Loire","24","BT <= 36 kVA",216.085431774357,NA,NA,NA,NA,NA,"Orléans (45)"
"2017","Orléans","45234","Loiret","45","Centre-Val De Loire","24","BT > 36 kVA",21.6,NA,NA,NA,NA,NA,"Orléans (45)"
"2017","Orléans","45234","Loiret","45","Centre-Val De Loire","24","BT <= 36 kVA",501.813,NA,NA,NA,NA,NA,"Orléans (45)"
